,feature,importance
697,cd14g053_1,3.2504146099090576
698,ci18k001_1,3.2474069595336914
699,cd20m091_9,3.2470829486846924
700,cd20m050_1,3.2430386543273926
701,cd17j073_2,3.2361745834350586
702,ch18k004_3,3.234081268310547
703,ci20m007_7,3.2324841022491455
704,ci16i315_2,3.231372117996216
705,ci16i154_0,3.2268905639648438
706,ci08a317_4,3.226654052734375
707,ci19l252_5,3.225770950317383
708,ci17j241_4,3.225365400314331
709,ci20m175_1,3.2236878871917725
710,ci19l313_3,3.220465898513794
711,ci19l239_1,3.2200546264648438
712,ci19l355_3,3.2197864055633545
713,ci18k006_9,3.216149091720581
714,ci20m229_3,3.211850643157959
715,ci20m238_3,3.2112178802490234
716,ci20m237_Missing,3.202772617340088
717,ci20m306_3,3.2008848190307617
718,ci19l005_5,3.1984758377075195
719,ci09b154_0,3.197808027267456
720,ci20m240_1,3.1967434883117676
721,ci14g099_0,3.193032741546631
722,cd20m075_1,3.1886978149414062
723,ci18k022_Missing,3.1841835975646973
724,ci20m315_2,3.182992696762085
725,ci10c017_1,3.181567907333374
726,ci17j024_0,3.1814661026000977
727,ci11d007_3,3.1751670837402344
728,ci20m316_5,3.1746761798858643
729,ci18k211_3,3.1735401153564453
730,ci19l354_3,3.170055866241455
731,ci12e006_4,3.1615540981292725
732,ci18k254_2,3.160785675048828
733,ci18k314_5,3.1606979370117188
734,cd20m073_3,3.156740427017212
735,ci20m258_2,3.1557505130767822
736,ci13f004_0,3.1494052410125732
737,ci20m254_2,3.1405270099639893
738,cd19l091_8,3.140000104904175
739,cd20m077_4,3.135617256164551
740,ci18k313_4,3.133758068084717
741,ci09b314_3,3.1320700645446777
742,ci08a271_3,3.1277709007263184
743,cd19l075_2,3.126913547515869
744,cd20m073_1,3.124908685684204
745,ci15h306_3,3.122971534729004
746,ci14g229_Missing,3.1219637393951416
747,cd20m091_10,3.1114871501922607
748,ci17j242_4,3.1107277870178223
749,ci14g239_3,3.107851982116699
750,ci19l378_7,3.106778621673584
751,ci09b315_3,3.103248119354248
752,ci13f041_0,3.103029727935791
753,ci20m229_1,3.0970354080200195
754,ci17j244_6,3.0946478843688965
755,ci20m253_2,3.08815860748291
756,ci15h313_4,3.0853724479675293
757,ci18k260_4,3.0852274894714355
758,ci18k240_2,3.085205554962158
